MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag
Feb-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,21063,3.0,0
Mar-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,28151,3.0,0
Apr-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,85716,5.0,0
May-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,80809,3.0,1
Jun-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,33081,4.0,1
Jul-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,52344,2.0,0
Aug-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,54171,4.0,0
Sep-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,25915,2.0,0
Oct-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,47730,3.0,0
Nov-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,8420,5.0,0
Dec-22,10012,45.0,1,PUN,2,Risk & Compliance,58505.0,2018-03-07,,Analyst,C,94673,,0
Jan-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,37868,5.0,1
Feb-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,67092,3.0,0
Mar-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,47034,3.0,0
Apr-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,-25967,3.0,0
May-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,53785,3.0,1
Jun-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,111405,2.0,0
Jul-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,37907,2.0,0
Aug-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,25038,4.0,0
Sep-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,45589,2.0,1
Oct-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,56234,3.0,0
Nov-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,34034,2.0,0
Dec-21,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,47683,2.0,0
Jan-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,62546,3.0,0
Feb-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,81918,1.0,0
Mar-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,91535,3.0,0
Apr-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,83039,3.0,0
May-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,-25222,3.0,0
Jun-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,118173,3.0,0
Jul-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,67212,4.0,0
Aug-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,11350,2.0,0
Sep-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,54365,3.0,0
Oct-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,54229,2.0,0
Nov-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,70862,4.0,0
Dec-22,10013,33.0,0,HYD,2,HR & Admin,54663.0,2018-03-03,,Manager,A,46654,2.0,0
Jan-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,96738,2.0,0
Feb-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,-7448,2.0,0
Mar-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,86363,3.0,1
Apr-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,243178,1.0,0
May-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,97421,4.0,0
Jun-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,49700,3.0,0
Jul-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,233837,4.0,0
Aug-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,181411,3.0,1
Sep-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,39796,3.0,0
Oct-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,127915,2.0,0
Nov-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,106880,2.0,0
Dec-21,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,-20522,3.0,0
Jan-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,76979,2.0,0
Feb-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,178668,2.0,0
Mar-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,189215,1.0,0
Apr-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,101869,4.0,0
May-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,98321,1.0,0
Jun-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,59364,3.0,1
Jul-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,-26649,2.0,1
Aug-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,24144,2.0,0
Sep-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,107192,2.0,0
Oct-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,87880,3.0,1
Nov-22,10014,,0,MUM,0,Retail Banking,,2018-07-11,,Analyst,C,236109,3.0,1
Dec-22,10014,33.0,0,MUM,0,Retail Banking,48006.0,2018-07-11,,Analyst,C,117114,3.0,0
Jan-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,98599,3.0,0
Feb-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,82361,4.0,0
Mar-21,10015,,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,123071,3.0,0
Apr-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,37652,2.0,0
May-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,116339,,0
Jun-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,87983,,0
Jul-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,67393,4.0,1
Aug-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,15141,4.0,1
Sep-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,148525,3.0,1
Oct-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,145463,2.0,0
Nov-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,-13009,4.0,0
Dec-21,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,-29596,3.0,1
Jan-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,217749,2.0,0
Feb-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,49567,2.0,0
Mar-22,10015,46.0,1,CHN,2,Retail Banking,,2019-03-24,,Senior Analyst,C,244074,3.0,0
Apr-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,56921,,0
May-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,231462,4.0,0
Jun-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,-40958,3.0,1
Jul-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,-11875,4.0,0
Aug-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,110378,3.0,1
Sep-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,207060,3.0,1
Oct-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,55357,3.0,0
Nov-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,138787,4.0,0
Dec-22,10015,46.0,1,CHN,2,Retail Banking,75234.0,2019-03-24,,Senior Analyst,C,207992,3.0,0
Jan-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,117850,2.0,0
Feb-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,25928,2.0,0
Mar-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,270693,3.0,0
Apr-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,-26405,1.0,0
May-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,113212,3.0,0
Jun-21,10016,43.0,1,KOL,2,Retail Banking,,2019-04-22,,Senior Analyst,B,133967,2.0,0
Jul-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,-11395,,0
Aug-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,177503,4.0,0
Sep-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,133744,3.0,0
Oct-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,133460,4.0,1
Nov-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,102151,4.0,1
Dec-21,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,139247,4.0,0
Jan-22,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,43796,3.0,0
Feb-22,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,70082,3.0,1
Mar-22,10016,43.0,1,KOL,2,Retail Banking,72055.0,2019-04-22,,Senior Analyst,B,71077,2.0,0
Apr-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,247486,2.0,0
May-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,235222,4.0,0
Jun-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,124275,2.0,0
Jul-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,78258,2.0,0
Aug-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,194375,2.0,1
Sep-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,184102,2.0,0
Oct-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,258218,3.0,0
Nov-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,-31464,1.0,0
Dec-22,10016,43.0,1,KOL,2,Retail Banking,76605.0,2019-04-22,,Senior Analyst,B,180428,2.0,0
Jan-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,-11760,3.0,1
Feb-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,70996,2.0,1
Mar-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,45642,2.0,1
Apr-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,14402,2.0,1
May-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,3008,3.0,1
Jun-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,30680,2.0,1
Jul-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,26418,2.0,1
Aug-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,-27346,3.0,0
Sep-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,24316,1.0,0
Oct-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,47892,3.0,0
Nov-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,37029,1.0,0
Dec-21,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,30938,1.0,1
Jan-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,11042,4.0,0
Feb-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,45280,2.0,1
Mar-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,17344,1.0,1
Apr-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,17314,3.0,1
May-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,44883,2.0,1
Jun-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,35336,3.0,0
Jul-22,10017,26.0,1,PUN,1,Operations,,2020-10-31,,Senior Analyst,A,-18762,2.0,1
Aug-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,20061,3.0,1
Sep-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,10200,2.0,1
Oct-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,13779,2.0,0
Nov-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,-22127,1.0,0
Dec-22,10017,26.0,1,PUN,1,Operations,41088.0,2020-10-31,,Senior Analyst,A,21377,3.0,1
Jan-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,66523,3.0,0
Feb-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,25230,3.0,0
Mar-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,60924,3.0,0
Apr-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,-12594,3.0,0
May-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,116375,3.0,0
Jun-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,28157,3.0,0
Jul-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,59371,3.0,0
Aug-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,12263,4.0,0
Sep-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,67712,4.0,0
Oct-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,60160,3.0,0
Nov-21,10018,,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,76169,4.0,0
Dec-21,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,74604,2.0,1
Jan-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,52186,3.0,0
Feb-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,45492,3.0,0
Mar-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,47488,4.0,0
Apr-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,38194,2.0,0
May-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,86876,3.0,0
Jun-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,24483,3.0,0
Jul-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,57943,5.0,1
Aug-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,-25333,4.0,0
Sep-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,86545,4.0,1
Oct-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,76165,4.0,0
Nov-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,32847,3.0,1
Dec-22,10018,30.0,1,BLR,1,IT & Digital,62326.0,2021-05-17,,Deputy Manager,B,-17772,3.0,0
Jan-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,207157,4.0,1
Feb-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,69784,2.0,0
Mar-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,138456,3.0,0
Apr-21,10019,46.0,0,CHN,2,Retail Banking,,2018-02-24,,Analyst,B,201132,2.0,0
May-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,122366,3.0,0
Jun-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,41051,1.0,0
Jul-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,-7955,3.0,1
Aug-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,110510,4.0,0
Sep-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,258474,5.0,0
Oct-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,-29955,3.0,0
Nov-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,21718,4.0,0
Dec-21,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,82677,1.0,0
Jan-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,149812,3.0,1
Feb-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,48018,4.0,0
Mar-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,171480,1.0,1
Apr-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,-21450,2.0,0
May-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,112676,3.0,0
Jun-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,110438,2.0,0
Jul-22,10019,,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,39117,2.0,0
Aug-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,151276,2.0,0
Sep-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,130083,3.0,0
Oct-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,109109,2.0,0
Nov-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,B,130708,1.0,1
Dec-22,10019,46.0,0,CHN,2,Retail Banking,37510.0,2018-02-24,,Analyst,C,31552,4.0,0
Jan-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,59873,2.0,0
Feb-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,36553,4.0,0
Mar-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,-9067,2.0,1
Apr-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,111262,3.0,0
May-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,49331,3.0,1
Jun-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,49667,3.0,0
Jul-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,74698,,0
Aug-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,50528,3.0,1
Sep-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,89105,2.0,0
Oct-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,33412,3.0,0
Nov-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,-12179,4.0,0
Dec-21,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,-3132,2.0,1
Jan-22,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,-4934,3.0,0
Feb-22,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,-12267,2.0,0
Mar-22,10020,25.0,0,HYD,0,HR & Admin,30166.0,2021-02-23,,Associate Manager,A,45490,3.0,1
Apr-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,18722,2.0,1
May-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,63931,2.0,0
Jun-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,59490,2.0,0
Jul-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,55431,2.0,0
Aug-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,67584,4.0,0
Sep-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,57715,2.0,1
Oct-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,50236,2.0,1
Nov-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,45069,2.0,0
Dec-22,10020,25.0,0,HYD,0,HR & Admin,32216.0,2021-02-23,,Associate Manager,A,20199,3.0,0
Jan-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,36687,2.0,0
Feb-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,-21594,1.0,0
Mar-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,150816,2.0,0
Apr-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,1889,3.0,1
May-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,168647,3.0,0
Jun-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,-11435,2.0,0
Jul-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,44130,3.0,0
Aug-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,-18762,1.0,0
Sep-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,48958,2.0,0
Oct-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,136157,2.0,0
Nov-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,-13298,3.0,0
Dec-21,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,49429,4.0,0
Jan-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,190913,3.0,0
Feb-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,107848,3.0,0
Mar-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,182165,2.0,0
Apr-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,61792,1.0,0
May-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,194259,2.0,0
Jun-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,61917,3.0,0
Jul-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,83140,2.0,1
Aug-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,178733,2.0,0
Sep-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,216526,1.0,1
Oct-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,185451,3.0,1
Nov-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,111003,2.0,1
Dec-22,10021,44.0,1,KOL,2,Retail Banking,43719.0,2019-02-12,,Manager,A,88520,1.0,0
Jan-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,88881,3.0,0
Feb-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,39034,2.0,0
Mar-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,8126,3.0,0
Apr-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,28280,3.0,1
May-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,36441,3.0,1
Jun-21,10022,43.0,1,MUM,1,HR & Admin,,2021-01-21,,Associate Manager,C,49788,2.0,1
Jul-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,38844,3.0,1
Aug-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,-36536,2.0,0
Sep-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,79883,3.0,0
Oct-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,54732,1.0,0
Nov-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,5692,2.0,0
Dec-21,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,85756,2.0,1
Jan-22,10022,43.0,1,MUM,1,HR & Admin,70523.0,2021-01-21,,Associate Manager,C,57290,4.0,1
